"episode_id","episode_year","judge_chef_id","participant_chef_id","grade"
3,2024,11,26,3
3,2024,11,73,5
3,2024,11,63,1
3,2024,88,4,5
3,2024,88,27,3
3,2024,88,89,2
3,2024,88,97,1
3,2024,88,56,1
3,2024,88,95,2
3,2024,88,60,4
3,2024,88,26,2
3,2024,88,73,2
3,2024,88,63,3
3,2024,25,4,4
3,2024,25,27,5
3,2024,25,89,2
3,2024,25,97,1
3,2024,25,56,4
3,2024,25,95,4
3,2024,25,60,4
3,2024,25,26,2
3,2024,25,73,1
3,2024,25,63,3
4,2024,29,78,2
4,2024,29,91,5
4,2024,29,26,5
4,2024,29,19,4
4,2024,29,52,4
4,2024,29,83,5
4,2024,29,90,2
4,2024,29,58,4
4,2024,29,13,4
4,2024,29,56,1
4,2024,22,78,1
4,2024,22,91,1
4,2024,22,26,3
4,2024,22,19,1
4,2024,22,52,5
4,2024,22,83,3
4,2024,22,90,3
4,2024,22,58,3
4,2024,22,13,1
4,2024,22,56,2
4,2024,54,78,2
4,2024,54,91,4
4,2024,54,26,1
4,2024,54,19,1
4,2024,54,52,5
4,2024,54,83,1
4,2024,54,90,2
4,2024,54,58,2
4,2024,54,13,4
4,2024,54,56,5
5,2024,96,84,2
5,2024,96,53,5
5,2024,96,48,3
5,2024,96,91,2
5,2024,96,28,3
5,2024,96,1,3
5,2024,96,68,3
5,2024,96,85,5
5,2024,96,42,2
5,2024,96,3,2
5,2024,77,84,2
5,2024,77,53,4
5,2024,77,48,4
5,2024,77,91,2
5,2024,77,28,4
5,2024,77,1,1
5,2024,77,68,5
5,2024,77,85,1
5,2024,77,42,5
5,2024,77,3,4
5,2024,62,84,5
5,2024,62,53,1
5,2024,62,48,5
5,2024,62,91,4
5,2024,62,28,4
5,2024,62,1,3
5,2024,62,68,4
5,2024,62,85,4
5,2024,62,42,1
5,2024,62,3,1
6,2024,1,31,3
6,2024,1,85,4
6,2024,1,3,1
6,2024,1,90,1
6,2024,1,84,5
6,2024,1,20,1
6,2024,1,100,5
6,2024,1,39,4
6,2024,1,62,1
6,2024,1,45,5
6,2024,78,31,4
6,2024,78,85,1
6,2024,78,3,5
6,2024,78,90,4
6,2024,78,84,4
6,2024,78,20,3
6,2024,78,100,5
6,2024,78,39,3
6,2024,78,62,1
6,2024,78,45,5
6,2024,44,31,5
6,2024,44,85,3
6,2024,44,3,2
6,2024,44,90,4
6,2024,44,84,1
6,2024,44,20,4
6,2024,44,100,5
6,2024,44,39,1
6,2024,44,62,3
6,2024,44,45,2
7,2024,39,45,3
7,2024,39,59,5
7,2024,39,92,3
7,2024,39,2,4
7,2024,39,72,3
7,2024,39,57,3
7,2024,39,48,1
7,2024,39,76,5
7,2024,39,56,2
7,2024,39,25,2
7,2024,83,45,4
7,2024,83,59,2
7,2024,83,92,4
7,2024,83,2,1
7,2024,83,72,5
7,2024,83,57,2
7,2024,83,48,4
7,2024,83,76,4
7,2024,83,56,3
7,2024,83,25,4
7,2024,88,45,5
7,2024,88,59,3
7,2024,88,92,3
7,2024,88,2,5
7,2024,88,72,5
7,2024,88,57,2
7,2024,88,48,3
7,2024,88,76,2
7,2024,88,56,1
7,2024,88,25,1
8,2024,77,34,3
8,2024,77,88,2
8,2024,77,60,2
8,2024,77,27,2
8,2024,77,47,3
8,2024,77,84,5
8,2024,77,61,4
8,2024,77,45,3
8,2024,77,8,2
8,2024,77,39,4
8,2024,29,34,2
8,2024,29,88,2
8,2024,29,60,3
8,2024,29,27,2
8,2024,29,47,3
8,2024,29,84,5
8,2024,29,61,3
8,2024,29,45,3
8,2024,29,8,5
8,2024,29,39,5
8,2024,96,34,2
8,2024,96,88,1
8,2024,96,60,4
8,2024,96,27,1
8,2024,96,47,1
8,2024,96,84,5
8,2024,96,61,2
8,2024,96,45,1
8,2024,96,8,2
8,2024,96,39,5
9,2024,69,24,5
9,2024,69,89,5
9,2024,69,33,5
9,2024,69,44,3
9,2024,69,6,4
9,2024,69,22,1
9,2024,69,75,1
9,2024,69,97,1
9,2024,69,71,5
9,2024,69,28,4
9,2024,16,24,1
9,2024,16,89,1
9,2024,16,33,3
9,2024,16,44,1
9,2024,16,6,1
9,2024,16,22,3
9,2024,16,75,2
9,2024,16,97,4
9,2024,16,71,4
9,2024,16,28,4
9,2024,27,24,2
9,2024,27,89,5
9,2024,27,33,4
9,2024,27,44,3
9,2024,27,6,2
9,2024,27,22,5
9,2024,27,75,5
9,2024,27,97,2
9,2024,27,71,4
9,2024,27,28,2
10,2024,53,84,3
10,2024,53,66,1
10,2024,53,24,4
10,2024,53,57,5
10,2024,53,44,1
10,2024,53,58,4
10,2024,53,22,4
10,2024,53,3,2
10,2024,53,41,4
10,2024,53,28,5
10,2024,77,84,1
10,2024,77,66,5
10,2024,77,24,2
10,2024,77,57,5
10,2024,77,44,5
10,2024,77,58,4
10,2024,77,22,2
10,2024,77,3,5
10,2024,77,41,1
10,2024,77,28,5
10,2024,93,84,2
10,2024,93,66,1
10,2024,93,24,2
10,2024,93,57,1
10,2024,93,44,2
10,2024,93,58,1
10,2024,93,22,2
10,2024,93,3,4
10,2024,93,41,4
10,2024,93,28,5
